fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,sol,presMax,horaPresMax,presMin,horaPresMin
"2020-04-30,8414A,VALENCIA AEROPUERTO,VALENCIA,56,""22,0"",""0,0"",""17,2"",22:08,""26,9"",14:28,25,""5,8"",""16,9"",13:40,""8,5"",""1010,8"",Varias,""1006,6"",15"
"2020-05-01,8414A,VALENCIA AEROPUERTO,VALENCIA,56,""23,5"",""0,0"",""16,0"",05:31,""31,0"",15:05,26,""6,7"",""16,4"",15:51,""12,4"",""1011,6"",24,""1006,7"",16"
"2020-05-02,8414A,VALENCIA AEROPUERTO,VALENCIA,56,""25,9"",""0,0"",""18,5"",Varias,""33,3"",14:45,22,""5,0"",""11,7"",15:35,""12,0"",""1012,0"",Varias,""1007,2"",17"
"2020-05-03,8414A,VALENCIA AEROPUERTO,VALENCIA,56,""21,5"",""0,0"",""15,0"",05:04,""28,0"",10:26,99,""3,1"",""7,8"",Varias,""13,1"",""1011,9"",Varias,""1008,9"",18"
"2020-05-04,8414A,VALENCIA AEROPUERTO,VALENCIA,56,""20,0"",""0,0"",""14,2"",04:30,""25,7"",13:37,08,""2,8"",""7,8"",14:24,""10,7"",""1010,0"",00,""1006,5"",16"
"2020-05-05,8414A,VALENCIA AEROPUERTO,VALENCIA,56,""21,1"",""0,0"",""15,2"",05:10,""27,0"",09:43,08,""3,1"",""7,8"",Varias,""8,2"",""1008,4"",Varias,""1005,3"",02"
"2020-05-06,8414A,VALENCIA AEROPUERTO,VALENCIA,56,""21,2"",""0,0"",""14,7"",05:12,""27,6"",12:03,99,""3,3"",""8,3"",Varias,""11,6"",""1011,5"",Varias,""1007,5"",01"
"2020-05-07,8414A,VALENCIA AEROPUERTO,VALENCIA,56,""20,5"",""0,0"",""15,2"",03:41,""25,8"",12:22,08,""3,1"",""8,9"",15:20,""8,2"",""1012,4"",Varias,""1010,0"",15"
"2020-05-08,8414A,VALENCIA AEROPUERTO,VALENCIA,56,""19,6"",Ip,""14,9"",00:58,""24,3"",12:11,08,""3,9"",""13,3"",12:48,""8,1"",""1011,7"",Varias,""1006,3"",15"
"2020-05-09,8414A,VALENCIA AEROPUERTO,VALENCIA,56,""20,2"",""1,8"",""16,3"",05:47,""24,2"",13:05,99,""3,1"",""7,8"",Varias,""5,0"",""1008,1"",00,""1001,1"",23"
"2020-05-10,8414A,VALENCIA AEROPUERTO,VALENCIA,56,""20,6"",""0,8"",""15,6"",08:06,""25,6"",14:09,25,""9,2"",""17,5"",15:38,""9,2"",""1001,2"",00,""995,8"",15"
"2020-05-11,8414A,VALENCIA AEROPUERTO,VALENCIA,56,""21,4"",""0,0"",""15,4"",01:45,""27,3"",13:41,26,""6,7"",""16,4"",Varias,""8,7"",""1003,8"",Varias,""998,7"",01"
"2020-05-12,8414A,VALENCIA AEROPUERTO,VALENCIA,56,""19,0"",""3,2"",""14,1"",23:57,""23,8"",12:52,99,""5,0"",""12,5"",Varias,""2,5"",""1003,7"",00,""999,0"",24"
"2020-05-13,8414A,VALENCIA AEROPUERTO,VALENCIA,56,""18,8"",""1,8"",""12,5"",02:32,""25,2"",16:06,26,""5,0"",""11,4"",11:46,""11,0"",""999,5"",Varias,""996,3"",17"
"2020-05-14,8414A,VALENCIA AEROPUERTO,VALENCIA,56,""16,4"",""37,7"",""13,2"",Varias,""19,7"",16:20,30,""5,8"",""11,7"",11:13,""0,2"",""1002,6"",Varias,""996,0"",05"
"2020-05-15,8414A,VALENCIA AEROPUERTO,VALENCIA,56,""15,6"",""0,4"",""10,8"",04:50,""20,5"",14:15,99,""2,8"",""7,8"",Varias,""4,7"",""1008,3"",Varias,""1002,3"",01"
"2020-05-16,8414A,VALENCIA AEROPUERTO,VALENCIA,56,""18,5"",""0,0"",""14,8"",04:04,""22,2"",12:16,04,""2,2"",""9,2"",09:20,""1,8"",""1012,3"",Varias,""1007,4"",02"
"2020-05-17,8414A,VALENCIA AEROPUERTO,VALENCIA,56,""19,0"",Ip,""14,1"",05:09,""23,9"",Varias,12,""3,3"",""8,3"",12:16,""11,1"",""1014,7"",Varias,""1011,5"",03"
"2020-05-18,8414A,VALENCIA AEROPUERTO,VALENCIA,56,""19,6"",""0,0"",""12,7"",04:43,""26,6"",13:14,99,""3,6"",""8,9"",14:26,""13,9"",""1014,4"",00,""1011,3"",15"
"2020-05-19,8414A,VALENCIA AEROPUERTO,VALENCIA,56,""21,7"",""0,0"",""13,9"",03:22,""29,5"",11:35,11,""3,6"",""9,2"",12:45,""13,2"",""1012,7"",00,""1007,7"",16"
"2020-05-20,8414A,VALENCIA AEROPUERTO,VALENCIA,56,""22,2"",""0,0"",""15,2"",04:56,""29,1"",Varias,08,""3,6"",""8,9"",12:27,""13,8"",""1010,5"",Varias,""1006,9"",15"
"2020-05-21,8414A,VALENCIA AEROPUERTO,VALENCIA,56,""23,2"",""0,0"",""15,2"",04:12,""31,1"",11:41,12,""3,3"",""8,3"",13:55,""13,9"",""1013,9"",Varias,""1010,0"",02"
"2020-05-22,8414A,VALENCIA AEROPUERTO,VALENCIA,56,""23,8"",""0,0"",""17,1"",04:09,""30,6"",12:15,07,""3,6"",""8,9"",14:18,""13,8"",""1017,7"",Varias,""1012,6"",02"
"2020-05-23,8414A,VALENCIA AEROPUERTO,VALENCIA,56,""22,4"",""0,0"",""16,1"",04:59,""28,7"",12:27,05,""3,3"",""8,9"",16:54,""13,6"",""1020,2"",Varias,""1015,7"",15"
"2020-05-24,8414A,VALENCIA AEROPUERTO,VALENCIA,56,""21,4"",""0,0"",""18,1"",23:45,""24,7"",13:15,07,""4,4"",""9,2"",14:10,""8,7"",""1021,2"",Varias,""1019,0"",24"
"2020-05-25,8414A,VALENCIA AEROPUERTO,VALENCIA,56,""20,6"",Ip,""15,2"",04:45,""26,0"",11:43,07,""3,3"",""9,2"",11:39,""6,7"",""1019,8"",Varias,""1016,7"",17"
"2020-05-26,8414A,VALENCIA AEROPUERTO,VALENCIA,56,""21,5"",Ip,""16,1"",01:58,""26,9"",12:38,99,""3,9"",""9,7"",Varias,""9,8"",""1019,3"",Varias,""1016,8"",17"
"2020-05-27,8414A,VALENCIA AEROPUERTO,VALENCIA,56,""21,7"",""0,0"",""15,4"",04:37,""28,0"",13:04,08,""5,6"",""11,7"",Varias,""12,9"",""1019,6"",Varias,""1017,1"",04"
"2020-05-28,8414A,VALENCIA AEROPUERTO,VALENCIA,56,""21,6"",""0,0"",""16,4"",04:15,""26,7"",14:42,99,""3,6"",""9,2"",Varias,""11,6"",""1019,3"",00,""1013,7"",19"
"2020-05-29,8414A,VALENCIA AEROPUERTO,VALENCIA,56,""21,1"",""0,0"",""13,0"",04:51,""29,2"",11:53,12,""4,4"",""11,4"",14:21,""14,0"",""1013,8"",00,""1006,3"",17"
"2020-05-30,8414A,VALENCIA AEROPUERTO,VALENCIA,56,""21,0"",""0,0"",""15,2"",04:44,""26,9"",11:20,11,""4,2"",""9,7"",14:26,""12,6"",""1009,7"",00,""1006,2"",17"
"2020-05-31,8414A,VALENCIA AEROPUERTO,VALENCIA,56,""20,8"",""0,0"",""14,6"",04:48,""27,0"",11:28,99,""4,7"",""10,3"",Varias,""12,9"",""1008,8"",Varias,""1004,5"",15"
"2020-06-01,8414A,VALENCIA AEROPUERTO,VALENCIA,56,""22,6"",""0,0"",""18,0"",05:04,""27,3"",10:23,12,""3,3"",""9,2"",15:09,""9,6"",""1009,8"",Varias,""1006,9"",03"
"2020-06-02,8414A,VALENCIA AEROPUERTO,VALENCIA,56,""22,0"",""0,0"",""16,3"",03:59,""27,6"",09:55,07,""3,9"",""9,2"",18:06,""10,8"",""1009,4"",00,""1005,5"",17"
"2020-06-03,8414A,VALENCIA AEROPUERTO,VALENCIA,56,""23,4"",""0,0"",""16,2"",04:29,""30,5"",17:52,07,""3,6"",""13,9"",20:17,""12,5"",""1005,8"",00,""994,8"",18"
"2020-06-04,8414A,VALENCIA AEROPUERTO,VALENCIA,56,""21,0"",""1,7"",""14,6"",23:57,""27,3"",09:14,30,""5,3"",""15,3"",10:40,""3,3"",""1002,2"",Varias,""995,4"",04"
"2020-06-05,8414A,VALENCIA AEROPUERTO,VALENCIA,56,""22,1"",""0,0"",""12,9"",04:05,""31,3"",13:17,99,""3,1"",""10,8"",Varias,""14,2"",""1004,7"",Varias,""1001,7"",01"
"2020-06-06,8414A,VALENCIA AEROPUERTO,VALENCIA,56,""23,4"",""0,0"",""15,1"",04:23,""31,8"",Varias,14,""3,6"",""12,8"",15:04,""13,4"",""1004,6"",00,""997,1"",19"
"2020-06-07,8414A,VALENCIA AEROPUERTO,VALENCIA,56,""24,5"",""5,3"",""17,1"",22:36,""31,9"",13:23,07,""5,6"",""16,4"",14:21,""6,8"",""1005,3"",Varias,""997,5"",01"
"2020-06-08,8414A,VALENCIA AEROPUERTO,VALENCIA,56,""19,0"",""20,4"",""15,5"",09:17,""22,4"",13:22,12,""2,2"",""9,2"",15:15,""5,4"",""1009,2"",Varias,""1004,3"",03"
"2020-06-09,8414A,VALENCIA AEROPUERTO,VALENCIA,56,""19,4"",""0,0"",""13,9"",04:43,""24,8"",10:49,99,""5,0"",""11,4"",13:07,""11,3"",""1010,2"",Varias,""1007,6"",15"
"2020-06-10,8414A,VALENCIA AEROPUERTO,VALENCIA,56,""19,9"",""0,0"",""14,5"",04:17,""25,3"",11:21,12,""5,0"",""11,4"",14:41,""10,9"",""1010,0"",00,""1005,7"",17"
"2020-06-11,8414A,VALENCIA AEROPUERTO,VALENCIA,56,""24,6"",""0,0"",""16,1"",04:49,""33,0"",14:16,26,""6,4"",""16,9"",16:10,""12,8"",""1005,8"",00,""993,5"",17"
"2020-06-12,8414A,VALENCIA AEROPUERTO,VALENCIA,56,""24,1"",""0,0"",""19,7"",23:30,""28,5"",15:45,26,""8,3"",""16,4"",08:38,""14,1"",""1002,3"",Varias,""995,9"",00"
"2020-06-13,8414A,VALENCIA AEROPUERTO,VALENCIA,56,""23,8"",""0,0"",""16,9"",03:59,""30,7"",15:17,25,""6,4"",""15,0"",14:54,""14,4"",""1009,3"",Varias,""1002,1"",00"
"2020-06-14,8414A,VALENCIA AEROPUERTO,VALENCIA,56,""22,3"",""0,0"",""16,7"",03:56,""27,9"",17:18,12,""3,3"",""11,4"",14:42,""10,7"",""1011,3"",Varias,""1008,2"",16"
"2020-06-15,8414A,VALENCIA AEROPUERTO,VALENCIA,56,""22,2"",""0,0"",""16,2"",04:50,""28,1"",09:45,08,""4,2"",""10,8"",14:39,""14,1"",""1012,7"",Varias,""1010,5"",17"
"2020-06-16,8414A,VALENCIA AEROPUERTO,VALENCIA,56,""22,8"",""0,0"",""18,9"",03:21,""26,6"",10:48,07,""4,7"",""13,3"",Varias,""7,9"",""1011,1"",Varias,""1008,2"",13"
"2020-06-17,8414A,VALENCIA AEROPUERTO,VALENCIA,56,""21,4"",""0,0"",""17,0"",04:29,""25,8"",10:43,99,""4,4"",""10,8"",Varias,""7,8"",""1009,4"",00,""1007,0"",13"
"2020-06-18,8414A,VALENCIA AEROPUERTO,VALENCIA,56,""23,1"",""0,0"",""20,5"",02:48,""25,7"",11:07,99,""4,7"",""11,4"",Varias,""6,4"",""1009,8"",Varias,""1006,3"",04"
"2020-06-19,8414A,VALENCIA AEROPUERTO,VALENCIA,56,""23,6"",""0,0"",""20,3"",00:33,""27,0"",13:50,10,""4,2"",""10,3"",15:23,""4,4"",""1013,7"",Varias,""1009,6"",00"
"2020-06-20,8414A,VALENCIA AEROPUERTO,VALENCIA,56,""23,4"",""0,0"",""18,5"",04:48,""28,2"",10:37,09,""3,6"",""10,3"",12:27,""14,0"",""1013,9"",Varias,""1011,6"",17"
"2020-06-21,8414A,VALENCIA AEROPUERTO,VALENCIA,56,""23,6"",""0,0"",""18,1"",04:19,""29,0"",12:38,09,""2,8"",""8,9"",11:06,""13,0"",""1014,9"",Varias,""1012,2"",17"
"2020-06-22,8414A,VALENCIA AEROPUERTO,VALENCIA,56,""25,0"",""0,0"",""19,2"",04:12,""30,9"",11:47,11,""3,6"",""9,7"",15:12,""13,8"",""1015,0"",Varias,""1010,7"",17"
"2020-06-23,8414A,VALENCIA AEROPUERTO,VALENCIA,56,""25,2"",""0,0"",""20,7"",04:55,""29,8"",10:50,09,""5,0"",""10,8"",15:31,""11,5"",""1012,5"",00,""1009,1"",17"
"2020-06-24,8414A,VALENCIA AEROPUERTO,VALENCIA,56,""24,3"",""0,0"",""18,3"",04:28,""30,3"",11:18,09,""3,3"",""13,3"",18:21,""9,7"",""1011,2"",Varias,""1007,2"",18"
"2020-06-25,8414A,VALENCIA AEROPUERTO,VALENCIA,56,""24,8"",""0,0"",""18,5"",04:43,""31,2"",12:32,07,""3,9"",""9,2"",14:47,""13,8"",""1010,7"",00,""1006,8"",17"
"2020-06-26,8414A,VALENCIA AEROPUERTO,VALENCIA,56,""24,9"",""0,0"",""18,9"",04:29,""30,9"",13:43,13,""3,9"",""11,7"",14:31,""12,6"",""1009,0"",00,""1004,7"",17"
"2020-06-27,8414A,VALENCIA AEROPUERTO,VALENCIA,56,""26,1"",""0,0"",""19,8"",03:56,""32,4"",10:20,99,""3,3"",""9,2"",Varias,""13,7"",""1009,8"",Varias,""1006,7"",01"
"2020-06-28,8414A,VALENCIA AEROPUERTO,VALENCIA,56,""25,2"",""0,0"",""20,1"",04:30,""30,4"",13:24,10,""3,9"",""8,9"",13:36,""12,8"",""1010,9"",Varias,""1008,4"",17"
"2020-06-29,8414A,VALENCIA AEROPUERTO,VALENCIA,56,""25,8"",""0,0"",""20,4"",03:55,""31,1"",13:17,99,""3,6"",""8,9"",Varias,""13,7"",""1009,9"",Varias,""1007,2"",17"
"2020-06-30,8414A,VALENCIA AEROPUERTO,VALENCIA,56,""26,0"",""0,0"",""21,0"",04:01,""31,0"",14:06,99,""3,9"",""8,3"",Varias,""9,5"",""1008,6"",00,""1004,4"",18"
"2020-07-01,8414A,VALENCIA AEROPUERTO,VALENCIA,56,""26,6"",""0,0"",""20,5"",04:22,""32,8"",11:24,11,""4,4"",""9,7"",12:17,""13,8"",""1005,0"",Varias,""1002,1"",17"
"2020-07-02,8414A,VALENCIA AEROPUERTO,VALENCIA,56,""26,6"",""0,0"",""21,8"",04:15,""31,3"",11:43,07,""4,4"",""10,8"",15:40,""12,3"",""1008,8"",Varias,""1004,6"",01"
"2020-07-03,8414A,VALENCIA AEROPUERTO,VALENCIA,56,""26,0"",""0,0"",""24,0"",23:52,""27,9"",15:19,08,""5,8"",""11,4"",11:37,""2,2"",""1013,3"",Varias,""1008,8"",00"
"2020-07-04,8414A,VALENCIA AEROPUERTO,VALENCIA,56,""25,8"",""0,0"",""21,8"",04:51,""29,9"",13:46,13,""4,2"",""10,3"",14:18,""9,6"",""1014,7"",Varias,""1012,2"",16"
"2020-07-05,8414A,VALENCIA AEROPUERTO,VALENCIA,56,""26,4"",""0,0"",""20,9"",04:07,""31,9"",11:18,11,""3,9"",""9,7"",13:57,""13,9"",""1014,4"",00,""1010,0"",18"
"2020-07-06,8414A,VALENCIA AEROPUERTO,VALENCIA,56,""27,0"",""0,0"",""20,1"",04:15,""33,8"",11:34,12,""3,6"",""8,9"",14:12,""14,1"",""1010,2"",00,""1006,7"",17"
"2020-07-07,8414A,VALENCIA AEROPUERTO,VALENCIA,56,""26,3"",""0,0"",""21,7"",04:48,""30,9"",10:57,09,""5,6"",""12,5"",15:12,""13,6"",""1009,5"",Varias,""1007,1"",02"
"2020-07-08,8414A,VALENCIA AEROPUERTO,VALENCIA,56,""26,0"",""0,0"",""21,6"",04:48,""30,5"",13:46,08,""4,2"",""11,7"",18:07,""3,8"",""1011,5"",Varias,""1006,0"",18"
"2020-07-09,8414A,VALENCIA AEROPUERTO,VALENCIA,56,""27,4"",""0,0"",""22,3"",05:02,""32,4"",11:47,09,""4,4"",""9,7"",14:10,""8,8"",""1010,3"",00,""1006,8"",17"
"2020-07-10,8414A,VALENCIA AEROPUERTO,VALENCIA,56,""26,3"",""0,0"",""21,4"",03:33,""31,2"",14:21,99,""4,2"",""8,9"",Varias,""13,4"",""1008,6"",Varias,""1006,2"",16"
"2020-07-11,8414A,VALENCIA AEROPUERTO,VALENCIA,56,""25,3"",""0,0"",""21,3"",04:03,""29,3"",Varias,07,""4,2"",""11,7"",13:01,""10,5"",""1011,4"",Varias,""1007,8"",02"
"2020-07-12,8414A,VALENCIA AEROPUERTO,VALENCIA,56,""25,9"",""7,6"",""21,8"",23:42,""30,0"",12:26,11,""3,6"",""20,6"",22:50,""3,7"",""1013,7"",Varias,""1007,2"",23"
"2020-07-13,8414A,VALENCIA AEROPUERTO,VALENCIA,56,""25,5"",Ip,""20,3"",Varias,""30,7"",14:28,08,""3,3"",""9,7"",15:29,""11,1"",""1012,2"",Varias,""1009,3"",17"
"2020-07-14,8414A,VALENCIA AEROPUERTO,VALENCIA,56,""24,0"",""5,4"",""19,4"",23:56,""28,7"",12:09,21,""4,7"",""13,9"",18:15,""4,8"",""1010,9"",00,""1006,5"",18"
"2020-07-15,8414A,VALENCIA AEROPUERTO,VALENCIA,56,""24,2"",""0,0"",""18,7"",04:10,""29,7"",13:12,09,""3,3"",""9,2"",15:26,""13,2"",""1011,2"",Varias,""1008,3"",17"
"2020-07-16,8414A,VALENCIA AEROPUERTO,VALENCIA,56,""25,2"",""0,0"",""20,9"",04:53,""29,6"",13:19,11,""3,6"",""10,3"",13:37,""12,4"",""1012,2"",Varias,""1009,4"",18"
"2020-07-17,8414A,VALENCIA AEROPUERTO,VALENCIA,56,""25,4"",""0,0"",""21,4"",04:38,""29,4"",Varias,11,""3,9"",""11,4"",16:10,""10,3"",""1010,1"",00,""1006,9"",17"
"2020-07-18,8414A,VALENCIA AEROPUERTO,VALENCIA,56,""25,8"",""0,0"",""21,5"",04:37,""30,0"",13:06,13,""4,2"",""9,2"",14:27,""12,1"",""1009,6"",Varias,""1006,1"",17"
"2020-07-19,8414A,VALENCIA AEROPUERTO,VALENCIA,56,""26,6"",""0,0"",""21,2"",04:56,""31,9"",14:22,08,""5,0"",""10,3"",16:04,""12,9"",""1008,8"",00,""1005,9"",17"
"2020-07-20,8414A,VALENCIA AEROPUERTO,VALENCIA,56,""27,7"",""0,0"",""24,1"",05:02,""31,3"",13:32,11,""3,6"",""8,9"",Varias,""4,0"",""1011,5"",Varias,""1007,2"",02"
"2020-07-21,8414A,VALENCIA AEROPUERTO,VALENCIA,56,""25,8"",""0,0"",""20,9"",05:07,""30,7"",15:11,08,""3,9"",""8,9"",14:00,""11,9"",""1012,2"",Varias,""1010,2"",17"
"2020-07-22,8414A,VALENCIA AEROPUERTO,VALENCIA,56,""26,0"",""1,1"",""20,7"",05:13,""31,3"",11:14,05,""3,1"",""10,3"",09:48,""8,8"",""1012,7"",Varias,""1009,4"",19"
"2020-07-23,8414A,VALENCIA AEROPUERTO,VALENCIA,56,""26,5"",""0,0"",""18,4"",04:25,""34,6"",13:55,99,""3,9"",""8,9"",Varias,""13,1"",""1010,1"",00,""1005,7"",18"
"2020-07-24,8414A,VALENCIA AEROPUERTO,VALENCIA,56,""25,6"",""0,0"",""20,5"",05:10,""30,7"",13:04,08,""3,9"",""12,5"",11:48,""12,7"",""1007,8"",Varias,""1005,2"",04"
"2020-07-25,8414A,VALENCIA AEROPUERTO,VALENCIA,56,""26,6"",""0,0"",""22,1"",04:13,""31,1"",12:13,99,""4,2"",""8,3"",Varias,""12,3"",""1008,6"",Varias,""1005,5"",18"
"2020-07-26,8414A,VALENCIA AEROPUERTO,VALENCIA,56,""26,7"",""0,0"",""21,8"",04:48,""31,6"",13:54,99,""4,4"",""8,9"",Varias,""12,5"",""1010,1"",Varias,""1006,3"",03"
"2020-07-27,8414A,VALENCIA AEROPUERTO,VALENCIA,56,""27,6"",""0,0"",""21,6"",04:15,""33,7"",12:30,11,""3,6"",""8,9"",12:04,""12,9"",""1010,4"",Varias,""1006,8"",17"
"2020-07-28,8414A,VALENCIA AEROPUERTO,VALENCIA,56,""27,6"",""0,0"",""21,6"",05:08,""33,5"",13:22,07,""3,6"",""10,8"",11:17,""12,7"",""1008,3"",Varias,""1006,5"",17"
"2020-07-29,8414A,VALENCIA AEROPUERTO,VALENCIA,56,""27,2"",""0,0"",""22,4"",05:07,""31,9"",12:17,08,""4,7"",""11,4"",14:20,""10,4"",""1009,7"",Varias,""1007,2"",17"
"2020-07-30,8414A,VALENCIA AEROPUERTO,VALENCIA,56,""27,7"",""0,0"",""21,8"",05:15,""33,6"",12:58,07,""2,5"",""10,8"",13:24,""10,7"",""1010,0"",Varias,""1006,7"",17"
"2020-07-31,8414A,VALENCIA AEROPUERTO,VALENCIA,56,""29,0"",""0,0"",""23,0"",05:08,""35,0"",10:58,13,""4,2"",""9,2"",13:19,""13,0"",""1009,2"",00,""1006,1"",16"
"2020-08-01,8414A,VALENCIA AEROPUERTO,VALENCIA,56,""28,8"",""0,0"",""23,1"",05:16,""34,4"",13:29,11,""3,6"",""9,2"",11:05,""12,1"",""1008,3"",Varias,""1004,5"",17"
"2020-08-02,8414A,VALENCIA AEROPUERTO,VALENCIA,56,""27,6"",""0,0"",""23,0"",04:55,""32,3"",13:09,09,""3,6"",""10,3"",13:43,""10,2"",""1008,3"",Varias,""1004,9"",18"
"2020-08-03,8414A,VALENCIA AEROPUERTO,VALENCIA,56,""27,4"",""0,1"",""25,1"",23:44,""29,8"",14:14,08,""3,9"",""9,7"",11:51,""6,6"",""1007,1"",Varias,""1004,1"",17"
"2020-08-04,8414A,VALENCIA AEROPUERTO,VALENCIA,56,""26,6"",""0,0"",""22,8"",04:48,""30,3"",12:40,07,""4,7"",""10,8"",12:29,""7,7"",""1007,4"",Varias,""1005,2"",17"
"2020-08-05,8414A,VALENCIA AEROPUERTO,VALENCIA,56,""27,3"",""0,0"",""23,0"",05:32,""31,6"",11:53,99,""4,4"",""9,7"",Varias,""9,9"",""1008,1"",Varias,""1004,5"",15"
"2020-08-06,8414A,VALENCIA AEROPUERTO,VALENCIA,56,""27,2"",""0,0"",""22,4"",04:31,""31,9"",12:24,14,""4,7"",""9,7"",13:36,""13,1"",""1010,8"",Varias,""1008,0"",00"
"2020-08-07,8414A,VALENCIA AEROPUERTO,VALENCIA,56,""27,0"",""0,0"",""21,3"",04:30,""32,7"",12:28,13,""4,4"",""10,3"",13:41,""12,7"",""1011,6"",Varias,""1009,2"",16"
"2020-08-08,8414A,VALENCIA AEROPUERTO,VALENCIA,56,""27,8"",""0,0"",""22,0"",05:22,""33,5"",14:30,04,""3,6"",""10,8"",15:54,""11,7"",""1011,9"",Varias,""1008,7"",24"
"2020-08-09,8414A,VALENCIA AEROPUERTO,VALENCIA,56,""28,8"",""0,0"",""22,9"",05:14,""34,7"",13:05,99,""3,6"",""9,2"",Varias,""12,6"",""1009,3"",00,""1006,0"",16"
"2020-08-10,8414A,VALENCIA AEROPUERTO,VALENCIA,56,""27,1"",Ip,""21,5"",05:39,""32,7"",11:38,06,""3,9"",""8,9"",17:19,""9,9"",""1007,5"",00,""1005,2"",04"
"2020-08-11,8414A,VALENCIA AEROPUERTO,VALENCIA,56,""27,9"",""0,0"",""24,2"",Varias,""31,6"",13:05,32,""4,2"",""13,3"",23:50,""4,4"",""1007,7"",Varias,""1004,5"",18"
"2020-08-12,8414A,VALENCIA AEROPUERTO,VALENCIA,56,""28,6"",""1,6"",""21,8"",04:48,""35,4"",12:00,13,""5,0"",""13,3"",13:53,""10,6"",""1006,8"",01,""1003,7"",16"
"2020-08-13,8414A,VALENCIA AEROPUERTO,VALENCIA,56,""27,8"",""0,0"",""21,0"",05:10,""34,6"",11:48,99,""4,2"",""8,9"",Varias,""12,9"",""1007,7"",Varias,""1004,3"",16"
"2020-08-14,8414A,VALENCIA AEROPUERTO,VALENCIA,56,""27,0"",""0,0"",""22,3"",04:58,""31,7"",13:50,99,""4,7"",""9,7"",Varias,""10,5"",""1008,2"",Varias,""1005,4"",16"
"2020-08-15,8414A,VALENCIA AEROPUERTO,VALENCIA,56,""27,0"",""0,0"",""22,1"",05:10,""31,8"",Varias,99,""4,2"",""8,9"",Varias,""12,0"",""1007,0"",00,""1001,7"",17"
"2020-08-16,8414A,VALENCIA AEROPUERTO,VALENCIA,56,""28,2"",""0,0"",""19,8"",03:17,""36,5"",13:51,99,""3,6"",""12,5"",Varias,""13,2"",""1005,4"",Varias,""1002,6"",17"
"2020-08-17,8414A,VALENCIA AEROPUERTO,VALENCIA,56,""25,9"",""0,0"",""19,6"",05:31,""32,2"",12:26,99,""3,3"",""9,7"",Varias,""12,9"",""1007,0"",Varias,""1004,0"",16"
"2020-08-18,8414A,VALENCIA AEROPUERTO,VALENCIA,56,""26,5"",""0,0"",""20,4"",05:18,""32,6"",11:30,99,""3,6"",""8,9"",Varias,""9,6"",""1007,2"",Varias,""1005,1"",14"
"2020-08-19,8414A,VALENCIA AEROPUERTO,VALENCIA,56,""27,0"",""0,0"",""20,7"",05:28,""33,4"",11:53,11,""3,9"",""10,8"",Varias,""12,8"",""1006,2"",00,""1000,3"",18"
"2020-08-20,8414A,VALENCIA AEROPUERTO,VALENCIA,56,""27,4"",""0,0"",""20,1"",04:56,""34,8"",13:20,08,""3,6"",""9,2"",14:49,""12,6"",""1004,7"",Varias,""1001,3"",00"
"2020-08-21,8414A,VALENCIA AEROPUERTO,VALENCIA,56,""28,0"",""0,0"",""22,2"",04:56,""33,8"",12:43,99,""3,6"",""7,8"",Varias,""12,5"",""1008,4"",Varias,""1004,1"",03"
"2020-08-22,8414A,VALENCIA AEROPUERTO,VALENCIA,56,""27,0"",""0,0"",""21,2"",05:35,""32,7"",12:48,09,""3,9"",""9,2"",15:11,""10,9"",""1013,0"",Varias,""1008,1"",02"
"2020-08-23,8414A,VALENCIA AEROPUERTO,VALENCIA,56,""27,8"",""0,0"",""23,9"",05:37,""31,7"",13:19,08,""4,4"",""10,8"",14:47,""6,4"",""1013,0"",Varias,""1009,7"",18"
"2020-08-24,8414A,VALENCIA AEROPUERTO,VALENCIA,56,""27,6"",""0,0"",""24,3"",04:46,""30,8"",14:41,09,""3,6"",""9,7"",13:25,""7,7"",""1010,5"",Varias,""1006,9"",17"
"2020-08-25,8414A,VALENCIA AEROPUERTO,VALENCIA,56,""27,8"",""0,0"",""22,7"",05:23,""33,0"",14:26,99,""3,9"",""8,9"",Varias,""12,5"",""1009,7"",Varias,""1006,2"",15"
"2020-08-26,8414A,VALENCIA AEROPUERTO,VALENCIA,56,""27,2"",""0,0"",""22,0"",05:28,""32,4"",13:05,99,""3,6"",""8,3"",Varias,""12,3"",""1011,5"",Varias,""1008,8"",17"
"2020-08-27,8414A,VALENCIA AEROPUERTO,VALENCIA,56,""27,2"",""0,0"",""21,9"",03:48,""32,5"",12:16,99,""3,3"",""8,3"",Varias,""12,2"",""1010,6"",00,""1004,4"",24"
"2020-08-28,8414A,VALENCIA AEROPUERTO,VALENCIA,56,""28,0"",""0,0"",""23,4"",03:31,""32,5"",11:23,05,""4,4"",""11,4"",16:54,""10,4"",""1004,4"",00,""994,8"",16"
"2020-08-29,8414A,VALENCIA AEROPUERTO,VALENCIA,56,""23,2"",""0,0"",""18,5"",23:29,""27,9"",11:01,99,""4,4"",""10,8"",Varias,""5,8"",""1002,9"",Varias,""995,2"",04"
"2020-08-30,8414A,VALENCIA AEROPUERTO,VALENCIA,56,""20,8"",""0,0"",""14,9"",05:36,""26,6"",Varias,99,""4,4"",""9,7"",Varias,""12,6"",""1010,7"",Varias,""1002,9"",00"
